IncidentID,start,end,RoadName,CommonName,Direction,CrossStreetName,CrossStCommonName,Latitude,ConditionName,IncidentType,Event,EventName,Reason,day,dur
543343,2018-09-16T15:43:00Z,2018-09-21T16:43:00Z,SR-1404,Deep Springs Church Rd,Both Directions,NA,NA,35.00363538,Cleared,Weather Event,149,Hurricane Florence,SR1404 German hill rd. is closed at caudle road due to flooding,2018-09-16,3.1249652777777777
543344,2018-09-16T15:37:00Z,2018-09-30T16:37:00Z,US-264,Pactolus Highway,Both Directions,NA,Bonner Street,35.54593199,Road Impassable,Weather Event,149,Hurricane Florence,The road is closed between  Bonner St and Hudnell St. due to flooding.,2018-09-16,14.041666666666666
543345,2018-09-16T15:43:00Z,2018-09-21T15:13:24Z,SR-1970,Hill-Ford,Both Directions,SR-1971,Hills-View Rd,35.19516731,Cleared,Weather Event,149,Hurricane Florence,SR 1970(Hills-Ford Rd) @ the bridge over Rocky River has reopened.,2018-09-16,4.979444444444444
543346,2018-09-16T15:36:00Z,2018-09-30T22:00:00Z,SR-1311,Five Bridge Rd,Both Directions,SR-1309,Bass Lake Rd,35.0254516,Cleared,Weather Event,149,Hurricane Florence,SR1311 Five Bridge Road is closed from SR1309 N Peavine to SR1357 Wallace Lane,2018-09-16,4.3349421296296295
543348,2018-09-16T15:52:00Z,2018-09-19T16:52:00Z,SR-1809,Faulkner Rd,Both Directions,SR-9999,Grainger Road,35.31675589,Road Closed,Weather Event,149,Hurricane Florence,Road is closed due to bridge approach void underneath from Hurricane.,2018-09-16,3.0416666666666665
543349,2018-09-16T15:45:00Z,2018-10-07T16:45:00Z,SR-2251,Yarborough Rd,Both Directions,SR-2248,Sim Canady Rd,34.86430678,Cleared,Weather Event,149,Hurricane Florence,Road is impassable due to flooding near Sim Canady Road.,2018-09-16,2.3083912037037035
543351,2018-09-16T16:12:00Z,2018-09-30T17:12:00Z,SR-1331,Federal Rd,Both Directions,SR-1168,Tar Heel Rd,35.42523492,Cleared,Weather Event,149,Hurricane Florence,Road is impassable due to flooding.,2018-09-16,2.1952777777777777
543352,2018-09-16T16:12:00Z,2018-09-16T17:12:00Z,I-95,NA,Heading North,NA,NA,34.58679851,Road Impassable,Weather Event,149,Hurricane Florence,"I-95 North is closed between Exit 13, I-74/ US-74, and Exit 22, Fayetteville Road, due to flooding related to Hurricane Florence.",2018-09-16,0.041666666666666664
543354,2018-09-16T16:16:00Z,2018-09-30T17:16:00Z,SR-1185,Joyner Bridge Rd,Both Directions,SR-1143,Stricklands Crossroads Rd,35.3572433,Road Impassable,Weather Event,149,Hurricane Florence,Road is impassable due to flooding.,2018-09-16,14.041666666666666
543355,2018-09-16T16:19:00Z,2018-09-21T17:19:00Z,SR-1331,Guy Sugg Rd,Both Directions,NA,NA,35.48704292,Cleared,Weather Event,149,Hurricane Florence,NA,2018-09-16,4.051400462962963
543357,2018-09-16T16:18:00Z,2018-09-30T17:18:00Z,SR-1438,Lanvale Rd NE,Both Directions,NA,Kingsbridge Rd.,34.21795563,Cleared,Weather Event,149,Hurricane Florence,The road is narrowed to one lane due to sinkhole.,2018-09-16,8.859479166666667
543359,2018-09-16T16:31:00Z,2018-09-19T00:00:00Z,SR-1536,Cascade Lake Rd,Both Directions,NA,Merrill Rd,35.23732783,Road Impassable,Weather Event,149,Hurricane Florence,"The road is impassable near Merrill Rd, due to flooding.",2018-09-16,2.3118055555555554
543360,2018-09-16T16:34:00Z,2018-09-30T17:34:00Z,SR-1426,Lanvale Rd NE,Both Directions,US-74,NA,34.25492078,Cleared,Weather Event,149,Hurricane Florence,The road is impassable near US-74 and US-76 intersection due to flooding.,2018-09-16,6.2848495370370365
543361,2018-09-16T16:36:00Z,2019-11-01T14:42:14Z,SR-1518,Davidson River Rd,Both Directions,NA,Old Hendersonville Hwy,35.25559673,Cleared,Weather Event,149,Hurricane Florence,"The road is impassable near Old Hendersonville Hwy, due to flooding.",2018-09-16,410.92099537037035
543363,2018-09-16T16:45:00Z,2018-09-30T17:45:00Z,SR-1831,Baywood Rd,Both Directions,NA,Fulton Street,35.04793338,Cleared,Weather Event,149,Hurricane Florence,The road is impassable near Fulton Street due to flooding.,2018-09-16,4.124849537037037
543364,2018-09-16T16:46:00Z,2018-09-21T17:46:00Z,SR-1006,MM Ray Road,Both Directions,NA,NA,34.12255981,Cleared,Weather Event,149,Hurricane Florence,Road closed due to flooding.,2018-09-16,3.167546296296296
543365,2018-09-16T16:46:00Z,2018-09-30T17:46:00Z,US-17,NA,Both Directions,SR-1521,Governors Road,34.14920054,Cleared,Weather Event,149,Hurricane Florence,"The road is closed near Governors Road, due to flooding.",2018-09-16,2.88912037037037
543366,2018-09-16T16:41:00Z,2018-09-21T15:14:03Z,SR-1979,Bridgeport Rd,Both Directions,SR-1963,St Martin Rd,35.26194312,Cleared,Weather Event,149,Hurricane Florence,Bridge on SR 1979(Bridgeport Rd has reopened.,2018-09-16,4.939618055555555
543369,2018-09-16T16:51:00Z,2099-09-18T13:00:00Z,SR-1969,Booger Hollar Rd,Both Directions,SR-1985,Little Creek Rd,35.25487526,Road Closed with Detour,Weather Event,149,Hurricane Florence,SR 1969(Booger Hollar) is now back open!,2018-09-16,141.08402777777778
543370,2018-09-16T16:59:00Z,2018-09-21T15:11:56Z,SR-1967,Sides Rd,Both Directions,SR-1963,St Martin Rd,35.28225621,Cleared,Weather Event,149,Hurricane Florence,SR 1967(Sides Rd) has reopened near SR 1963(St. Martin Rd).,2018-09-16,4.925648148148148
543372,2018-09-16T17:04:00Z,2099-09-18T23:04:00Z,SR-1130,Norrington Rd,Both Directions,NA,Clark Rd,35.33505611,Cleared,Weather Event,149,Hurricane Florence,"The road has reoepned between Clark Rd and Autry RD .&rdquo; Thank you for all your support and stay safe!
 

",2018-09-16,5.276342592592592
543373,2018-09-16T17:03:00Z,2018-09-18T13:00:00Z,SR-1238,Flint Ridge Rd,Both Directions,SR-1206,Five Point Rd,35.34051572,Road Closed,Weather Event,149,Hurricane Florence,SR 1238(Flint Ridge Rd) is back open.,2018-09-16,1.2479166666666666
543374,2018-09-16T17:04:00Z,2099-09-17T23:00:00Z,SR-1130,Norrington Rd,Both Directions,SR-1131,Autry Rd,35.33252834,Cleared,Weather Event,149,Hurricane Florence,"Road Flooded. The opening date is undetermined at this time.&rdquo; Thank you for all your support and stay safe!
 

",2018-09-16,7.761076388888888
543375,2018-09-16T17:07:00Z,2099-09-18T13:00:00Z,SR-1505,Gold Branch Rd,Both Directions,SR-1005,High Rock Rd,35.4868001,Road Closed,Weather Event,149,Hurricane Florence,SR 1505(Gold Branch Rd) near SR 1005(High Rock Rd) is back open!,2018-09-16,3.136805555555555
543376,2018-09-16T17:03:00Z,2018-09-21T22:30:00Z,SR-1201,Richardson Bridge Rd,Both Directions,NA,NA,35.40156121,Road Closed,Weather Event,149,Hurricane Florence,due to high water Richardson Bridge rd (SR 1201) from Harper House Rd (SR 1008) to Brogden Rd (SR 1007) is closed,2018-09-16,5.227083333333333
543377,2018-09-16T17:05:00Z,2018-09-20T05:00:00Z,US-74,ANDREW JACKSON HWY,Both Directions,NA,NA,34.34975691,Road Impassable,Weather Event,149,Hurricane Florence,ROADWAY FLOODED ON WEST AND EAST BOUND LANES AT BRIDGES,2018-09-16,3.4965277777777777
543378,2018-09-16T17:13:00Z,2018-09-18T13:00:00Z,SR-1434,Rogers Rd,Both Directions,SR-1134,Millingport Rd.,35.42515735,Road Closed,Weather Event,149,Hurricane Florence,SR 1434(Rogers Rd) near SR 1134(Millingport Rd) is back open.,2018-09-16,1.2409722222222221
543379,2018-09-16T17:01:00Z,2018-09-21T17:01:00Z,SR-1230,Meltonville Church Rd,Both Directions,NA,NA,34.88034877,Road Closed,Weather Event,149,Hurricane Florence,"SR-1230Meltonville ChPolktonRoad Closed




Meltonville Church Rd SR 1230 is closed between White Store Pageland Rd SR 1228 and Crowder Rd SR 1231

",2018-09-16,5
543380,2018-09-16T17:16:00Z,2018-09-19T17:16:00Z,SR-1001,Hallsboro Rd N,Both Directions,NA,NA,34.30703715,Cleared,Weather Event,149,Hurricane Florence,ROADWAY FLOODED AT BRIDGE,2018-09-16,2.3085069444444444
543381,2018-09-16T17:18:00Z,2018-10-01T22:00:00Z,SR-1121,Bell Williams Rd,Both Directions,NC-53,NA,34.52636181,Cleared,Weather Event,149,Hurricane Florence,"The road is impassable near NC-53, due to flooding. due pavement damage",2018-09-16,11.054050925925925
543382,2018-09-16T17:18:00Z,2018-09-21T17:18:00Z,SR-1115,Red Hill Rd,Both Directions,NA,NA,34.64314549,Road Closed,Weather Event,149,Hurricane Florence,SR1115 Red Hill Rd. is closed from Beck to Deep Creek Rd.,2018-09-16,5
543383,2018-09-16T17:21:00Z,2018-10-05T05:00:00Z,SR-1526,Odum Rd,Both Directions,NC-72,NA,34.66238515,Road Closed,Weather Event,149,Hurricane Florence,Road closed due to wash out,2018-09-16,18.485416666666666
543384,2018-09-16T17:25:00Z,2018-09-21T17:25:00Z,SR-1120,Gulledge,Both Directions,NA,NA,34.8630723,Road Closed,Weather Event,149,Hurricane Florence,SR1120 Gulledge Rd. is closed from 742 to Green Hill Rd.,2018-09-16,5
543385,2018-09-16T17:26:00Z,2018-09-21T17:26:00Z,SR-1121,Camden Church,Both Directions,NA,NA,34.9268227,Road Closed,Weather Event,149,Hurricane Florence,SR1121 Camden Church Rd. is closed.,2018-09-16,5
543386,2018-09-16T17:29:00Z,2018-09-21T17:29:00Z,SR-1003,Union Church,Both Directions,NA,NA,34.86931165,Road Closed,Weather Event,149,Hurricane Florence,"SR-1003Union Church RdPeachlandRoad Closed







Union Church Rd (also known as White Store Rd) SR 1003 is closed between White Store Pageland Rd SR 1228 and Lower White Store Rd SR 1252




",2018-09-16,5
543387,2018-09-16T17:31:00Z,2018-09-21T17:31:00Z,SR-1003,Union Church Rd.,Both Directions,NA,NA,34.86895955,Road Closed,Weather Event,149,Hurricane Florence,at 2826 SR1003 Union Church Rd. the road is closed.,2018-09-16,5
543388,2018-09-16T17:28:00Z,2018-09-30T22:00:00Z,NC-241,NA,Both Directions,SR-1700,Sarecta Rd,34.94766118,Cleared,Weather Event,149,Hurricane Florence,Flooding between Beulaville and SR1700 Sarecta Road,2018-09-16,4.226354166666667
543389,2018-09-16T17:31:00Z,2018-09-30T05:00:00Z,SR-1351,Old Asphalt Rd,Both Directions,US-258,Hwy 258 S,35.24173196,Cleared,Weather Event,149,Hurricane Florence,Impassable on Old Asphlt Rd located between Hwy 258 S & Hwy 11 S due to high water from the Hurricane.,2018-09-16,10.840613425925925
543390,2018-09-16T17:32:00Z,2018-09-30T17:32:00Z,SR-1722,Three Bridge Rd,Both Directions,SR-1703,Red Hill Church Road,35.34773811,Road Closed,Weather Event,149,Hurricane Florence,The road is closed near Red Hill Church Road due to a fallen tree.,2018-09-16,14
543391,2018-09-16T17:31:00Z,2018-10-05T05:00:00Z,SR-2121,Willoughby Rd,Both Directions,SR-2116,Beulah Church Rd,34.51632606,Road Impassable,Weather Event,149,Hurricane Florence,Road impassible due to flooding,2018-09-16,8
543392,2018-09-16T17:37:00Z,2018-09-21T17:37:00Z,SR-1240,Lower White Store Rd,Both Directions,NA,NA,34.92781206,Cleared,Weather Event,149,Hurricane Florence,SR1240 Lower White Store Road is closed due to flooding at Mineral Springs.,2018-09-16,1.1749189814814813
543393,2018-09-16T17:37:00Z,2018-09-30T22:00:00Z,NC-111,NA,Both Directions,SR-1700,Sarecta Rd,34.95190738,Cleared,Weather Event,149,Hurricane Florence,road is flooding between Beulaville and SR1700 Sarecta Road,2018-09-16,1.9505671296296296
543394,2018-09-16T17:40:00Z,2018-09-21T17:40:00Z,SR-1216,Redfearn Rd,Both Directions,NA,NA,34.89106994,Cleared,Weather Event,149,Hurricane Florence,SR1216 Redfearn Rd. is closed at Union church road due to flooding.,2018-09-16,1.2082986111111111
543395,2018-09-16T17:38:00Z,2018-09-24T17:38:00Z,SR-2225,Leggett Rd,Both Directions,SR-2256,Fair Bluff Rd,34.40733431,Cleared,Weather Event,149,Hurricane Florence,Road impassible due to flooding,2018-09-16,2.188263888888889
543396,2018-09-16T17:42:00Z,2099-09-21T17:42:00Z,SR-1129,Robinson Bridge Rd,Both Directions,NA,NA,34.86498126,Cleared,Weather Event,149,Hurricane Florence,Closed due to pipe washout.,2018-09-16,10.090671296296296
543397,2018-09-16T17:43:00Z,2018-10-01T22:00:00Z,NC-133,NA,Both Directions,NA,Fifty Lakes Drive,34.01966213,Road Impassable,Weather Event,149,Hurricane Florence,"The road is impassable near Fifty lakes Drive, due to flooding.",2018-09-16,15.178472222222222
543399,2018-09-16T17:41:00Z,2018-09-30T22:00:00Z,NC-11,NC 11/903,Both Directions,SR-1501,Woodland Church Road,35.03960451,Cleared,Weather Event,149,Hurricane Florence,NC 11 / 903 is flooded between SR 1300 E Wards Bridge Road and Sr1501 Woodland Church Road,2018-09-16,2.2419907407407407
543400,2018-09-16T17:44:00Z,2018-09-21T17:44:00Z,SR-1230,Meltonville Church Rd,Both Directions,NA,NA,34.88031357,Cleared,Weather Event,149,Hurricane Florence,SR1230 Meltonville Church Rd. from SR1231-SR1228 is closed due to flooding.,2018-09-16,1.2069444444444444
543401,2018-09-16T17:44:00Z,2018-09-22T17:00:00Z,SR-1492,Myrtle Grove Rd.,Both Directions,NA,Indian Cove Ave,34.1198273,Cleared,Weather Event,149,Hurricane Florence,Reported Downed trees and powerlines on Myrtle Grove Rd. SR1492 & Indian Cove Ave.,2018-09-16,5.075601851851852
543402,2018-09-16T17:46:00Z,2018-09-30T22:00:00Z,NC-41,NA,Both Directions,NC-50,NA,34.75851931,Cleared,Weather Event,149,Hurricane Florence,NC 41 S is closed between  Wallace and Chinquapin due to flooding.,2018-09-16,7.207523148148148
543403,2018-09-16T17:53:00Z,2018-09-21T17:53:00Z,SR-1404,German Hill,Both Directions,NA,NA,35.00363538,Cleared,Weather Event,149,Hurricane Florence,"SR-1404German Hill RdPeachlandRoad Closed





German Hill Rd SR 1404 is closed due to high water. It is closed between Caudle Rd SR 1402 and Gold Mine Ext SR 1405



",2018-09-16,3.824537037037037
543404,2018-09-16T17:55:00Z,2018-09-21T17:55:00Z,SR-1246,Mills Rd,Both Directions,NA,NA,34.96729486,Cleared,Weather Event,149,Hurricane Florence,"SR-1246Mills RdPeachlandRoad Closed






Mills Rd SR 1246 is closed due to highwater flooding between Mineral Springs Church Rd SR 1250 and Prison Camp Rd SR 1121 



",2018-09-16,3.0326157407407406
543405,2018-09-16T17:42:00Z,2018-09-24T17:42:00Z,SR-2272,Indian Swamp Rd,Both Directions,SR-2225,Leggett Rd,34.41736731,Road Impassable,Weather Event,149,Hurricane Florence,Road impassible due to flooding,2018-09-16,8
543406,2018-09-16T17:55:00Z,2018-10-01T22:00:00Z,SR-1300,Ash-Little River Rd NW,Both Directions,SR-1309,Horseshoe Rd NW,34.00514183,Cleared,Weather Event,149,Hurricane Florence,"The road is impassable near Horseshoe Rd NW, due to flooding.",2018-09-16,10.900983796296297
543407,2018-09-16T17:57:00Z,2018-09-21T17:57:00Z,SR-1600,Rocky Mt. Church,Both Directions,NA,NA,35.13720103,Cleared,Weather Event,149,Hurricane Florence,SR1600 Rocky Mt. Church Rd. at the low water bridge is closed due to flooding.,2018-09-16,2.136319444444444
543408,2018-09-16T17:55:00Z,2018-09-19T23:00:00Z,SR-1902,Gum Swamp Rd,Both Directions,SR-1753,Stokestown-St. Johns Rd,35.3982439,Cleared,Weather Event,149,Hurricane Florence,SR 1902 (Gum Swamp Rd) is closed between the address of 6583 Gum Swamp Rd and Stokestown-Saint Johns Rd due to high water.,2018-09-16,1.7036805555555554
543409,2018-09-16T18:00:00Z,2018-09-21T18:00:00Z,SR-1606,George Wright Rd,Both Directions,NA,NA,35.15384996,Cleared,Weather Event,149,Hurricane Florence,"SR-1606George WrightAnsonvilleRoad Closed

George Wright Road is closed due to high water at Richardson Creek.
",2018-09-16,2.065347222222222
543410,2018-09-16T18:01:00Z,2099-09-21T18:01:00Z,SR-1110,Mayesville Rd,Both Directions,NA,NA,34.82569996,Road Closed,Weather Event,149,Hurricane Florence,Closed due to pipe failure.,2018-09-16,29590
543411,2018-09-16T17:57:00Z,2018-09-30T17:57:00Z,SR-1770,Snipes Rd,Both Directions,SR-1318,McQueen Rd,34.74365967,Cleared,Weather Event,149,Hurricane Florence,Road close; whole road washed out,2018-09-16,8.191655092592592
543412,2018-09-16T18:03:00Z,2018-09-21T18:03:00Z,SR-1615,High Rock Crusher Rd,Both Directions,NA,NA,35.08076917,Cleared,Weather Event,149,Hurricane Florence,"SR-1615High-Rock CrusherAnsonvilleRoad Closed





High- Rock Crusher Road is closed at Lanes Creek due to high water between NC 742 N. and SR 1418 Ansonville-Polkton Rd.



",2018-09-16,1.9653587962962962
543413,2018-09-16T18:04:00Z,2018-09-21T18:04:00Z,SR-1143,Long Rd,Both Directions,NA,NA,34.81623046,Cleared,Weather Event,149,Hurricane Florence,SR1143 Long Road at Goat Pasture and Mayesville is closed due to flooding.,2018-09-16,4.101909722222222
543414,2018-09-16T18:04:00Z,2018-09-24T18:04:00Z,SR-2267,Barnes Rd,Both Directions,NC-130,NA,34.45045799,Road Impassable,Weather Event,149,Hurricane Florence,Road impassible due to flooding,2018-09-16,8
543415,2018-09-16T18:07:00Z,2018-09-21T18:07:00Z,SR-1122,Green Hill School Rd,Both Directions,NA,NA,34.88585278,Cleared,Weather Event,149,Hurricane Florence,SR1122 Green Hill School Road is closed due to flooding.,2018-09-16,1.190162037037037
543416,2018-09-16T18:09:00Z,2018-09-21T18:09:00Z,SR-1110,Mayesville Rd,Both Directions,NA,NA,34.83763351,Cleared,Weather Event,149,Hurricane Florence,SR1110 Mayesville road just below Goat Pasture road is closed due to flooding.,2018-09-16,1.1496875
543418,2018-09-16T18:08:00Z,2018-09-24T18:08:00Z,SR-2230,Atkinson Rd,Both Directions,SR-2208,Wire Grass Rd,34.49851584,Cleared,Weather Event,149,Hurricane Florence,Road impassible due to flooding,2018-09-16,2.1623148148148146
543419,2018-09-16T18:12:00Z,2018-09-24T18:12:00Z,SR-1723,E Parkton Tobermory Rd,Both Directions,NA,NA,34.86321669,Cleared,Weather Event,149,Hurricane Florence,Road impssible due to flooding,2018-09-16,2.184571759259259
543421,2018-09-16T18:14:00Z,2018-09-24T18:14:00Z,SR-1168,J R Rd,Both Directions,SR-1153,Elrod Rd,34.67766016,Cleared,Weather Event,149,Hurricane Florence,Road impassible due to flooding,2018-09-16,2.2220949074074072
543422,2018-09-16T17:59:00Z,2018-09-30T17:59:00Z,SR-2270,Wood Sorrell Rd,Both Directions,NA,Gordon Road,34.26447032,Cleared,Weather Event,149,Hurricane Florence,The road is impassable due to flooding.,2018-09-16,2.988761574074074
543424,2018-09-16T18:16:00Z,2018-09-30T22:00:00Z,SR-1414,Minnie Hall Road,Both Directions,SR-1432,Ernest Williams Rd,35.05572285,Cleared,Weather Event,149,Hurricane Florence,SR1414 Minnie Hall Road is closed at the birdge near SR1432 Ernest Williams Road due to flooding.,2018-09-16,2.9430439814814813
543426,2018-09-16T18:20:00Z,2018-10-01T23:00:00Z,SR-1567,Gordon Lewis Dr SE,Both Directions,NA,Governors Rd SE,34.14416238,Cleared,Weather Event,149,Hurricane Florence,"The road is impassable near Governors Rd SE, due to flooding.",2018-09-16,9.75037037037037
543427,2018-09-16T18:21:00Z,2018-09-30T22:00:00Z,NC-242,S Salemburg Hwy,Both Directions,SR-1002,Dunn Rd,34.9775036,Cleared,Weather Event,149,Hurricane Florence,NC242 S Salemburg Hwy is closed at bridge near SR1002 Dunn Road due to flooding,2018-09-16,4.002534722222222
543428,2018-09-16T18:24:00Z,2018-09-20T19:24:00Z,NC-210,NA,Both Directions,I-95,NA,34.98815278,Road Impassable,Weather Event,149,Hurricane Florence,Road Flooded - Confirmed by SHP,2018-09-16,4.041666666666666
543429,2018-09-16T18:28:00Z,2018-09-25T05:00:00Z,NC-210,NA,Both Directions,NA,NA,34.64536355,Road Impassable,Weather Event,149,Hurricane Florence,NC 210 Impassable from I-95 to I-40 confirmed by SHP 9/16 1:30pm,2018-09-16,8.438888888888888
543430,2018-09-16T18:05:00Z,2018-09-30T18:05:00Z,SR-1701,Zion Church Rd NE,Both Directions,SR-1524,Chappell Loop Rd SE,34.16633163,Cleared,Weather Event,149,Hurricane Florence,The road is impassable near Chappell Loop Road due to flooding.,2018-09-16,6.791516203703703
543431,2018-09-16T18:24:00Z,2018-09-22T17:00:00Z,SR-1002,Holly Shelter Rd,Both Directions,SR-2181,Blue Clay Rd,34.3557669,Road Impassable,Weather Event,149,Hurricane Florence,Reported High water at the intersection of Holly Shelter Rd. SR-1002 and Blue Clay Rd. SR-2181,2018-09-16,5.941666666666666
543432,2018-09-16T18:28:00Z,2018-09-19T18:28:00Z,SR-1712,Lisbon Rd,Both Directions,NA,NA,34.52244692,Cleared,Weather Event,149,Hurricane Florence,"Trees/powerline blocking one lane both directions.
Flooded with 3-4&rdquo; overtopping, higher during passing rain bands.
",2018-09-16,2.1595138888888887
543433,2018-09-16T18:34:00Z,2018-09-19T18:34:00Z,SR-1760,Burney Ford Rd,Both Directions,NA,NA,34.49887052,Cleared,Weather Event,149,Hurricane Florence,"Road is flooded at bridge(s), also tree blocking one lane.
",2018-09-16,2.1558912037037037
543434,2018-09-16T18:37:00Z,2018-10-01T22:00:00Z,SR-1437,Old Fayetteville Rd,Both Directions,NA,Hollis Ln NE,34.23678954,Cleared,Weather Event,149,Hurricane Florence,The road is impassable near Hollis Ln NE.,2018-09-16,6.219791666666667
543435,2018-09-16T18:38:00Z,2018-09-19T18:38:00Z,SR-1710,Elkton Rd,Both Directions,NA,NA,34.47977687,Road Impassable,Weather Event,149,Hurricane Florence,"Road is flooded for 500&rsquo; or more, cannot see to the bridges.
",2018-09-16,3
543436,2018-09-16T18:36:00Z,2018-09-22T17:00:00Z,SR-1337,Marathon Ave,Both Directions,NC-133,Castle Hayne Rd.,34.34238373,Road Impassable,Weather Event,149,Hurricane Florence,Reported High Water on Marathon Ave. SR-1337,2018-09-16,5.933333333333333
543437,2018-09-16T18:40:00Z,2099-09-22T05:00:00Z,SR-1760,Burney Ford Rd,Both Directions,NA,NA,34.50316113,Cleared,Weather Event,149,Hurricane Florence,"Road closed due to shoulder washout at crossline with undermining pavement.
",2018-09-16,4.142407407407407
543438,2018-09-16T18:31:00Z,2018-09-18T18:31:00Z,SR-1126,Olympia Rd,Both Directions,NA,NA,35.16827833,Road Closed,Weather Event,149,Hurricane Florence,road closed due to washout from Hurricane Florence,2018-09-16,2
543439,2018-09-16T18:43:00Z,2018-09-18T18:43:00Z,SR-1005,Kershaw Rd,Both Directions,SR-1104,Savanna Rd,35.12079631,Road Closed,Weather Event,149,Hurricane Florence,Road closed to washout from Hurricane Florence,2018-09-16,2
543440,2018-09-16T18:42:00Z,2018-09-19T18:42:00Z,SR-1760,Burney Ford Rd,Both Directions,NA,NA,34.50276363,Cleared,Weather Event,149,Hurricane Florence,"Road is flooded for .5 mile, cannot see barrier rail on bridges.
",2018-09-16,2.153738425925926
543441,2018-09-16T18:39:00Z,2018-09-24T18:39:00Z,SR-1170,Oquinn Rd,Both Directions,SR-1122,Mcleod Dr,34.65650855,Road Impassable,Weather Event,149,Hurricane Florence,Road impassible due to flooding,2018-09-16,8
543442,2018-09-16T18:45:00Z,2018-09-19T18:45:00Z,SR-1005,Kershaw Rd,Both Directions,SR-1105,Prescott Rd,35.11109649,Road Closed,Weather Event,149,Hurricane Florence,Road closed because of a washout due to hurricane Florence,2018-09-16,3
543443,2018-09-16T18:47:00Z,2018-09-19T18:47:00Z,SR-1761,Martin Gourd Rd,Both Directions,NA,NA,34.50972241,Cleared,Weather Event,149,Hurricane Florence,Road is flooded. A tree is across one lane as well,2018-09-16,2.150775462962963
543444,2018-09-16T18:48:00Z,2018-09-21T18:48:00Z,SR-1649,Pleasant Grove,Both Directions,NA,NA,35.04040336,Cleared,Weather Event,149,Hurricane Florence,SR1649 Pleasant Grove Church Rd. is closed at the bridge.,2018-09-16,4.335798611111111
543445,2018-09-16T18:50:00Z,2018-09-19T18:50:00Z,SR-1700,Mercer Mill Brown Marsh Rd,Both Directions,NA,NA,34.54808529,Road Impassable,Weather Event,149,Hurricane Florence,"Flooded road, 300&rsquo;, vehicle in center of the road stalled out.
",2018-09-16,3
543446,2018-09-16T18:51:00Z,2018-09-21T18:51:00Z,NC-905,Seven Creeks Hwy,Both Directions,NA,NA,34.05435536,Road Closed,Weather Event,149,Hurricane Florence,Road closed due to flooding.,2018-09-16,5
543447,2018-09-16T18:51:00Z,2018-09-30T22:00:00Z,I-40,NA,Both Directions,NC-41,NA,34.75401675,Cleared,Weather Event,149,Hurricane Florence,I40 has reopened between MM385 (NC41 Exit) and Duplin/Pender County Line.,2018-09-16,8.019895833333333
543448,2018-09-16T18:51:00Z,2018-10-01T23:00:00Z,SR-1532,Lords Branch Rd SE,Both Directions,NA,Knight Way SE,34.11393959,Cleared,Weather Event,149,Hurricane Florence,"The road is impassable near Knight way SE, due to flooding.",2018-09-16,9.718819444444444
543449,2018-09-16T18:53:00Z,2018-09-21T18:53:00Z,SR-1172,County Line Rd,Both Directions,SR-1171,Black Rd,35.31131157,Road Closed,Weather Event,149,Hurricane Florence,Road closed due to flooding,2018-09-16,5
543450,2018-09-16T18:47:00Z,2018-09-24T18:47:00Z,SR-2435,Iona Church Rd,Both Directions,SR-2455,E Raynham Rd,34.53492066,Road Impassable,Weather Event,149,Hurricane Florence,Road Tree down with power lines,2018-09-16,8
543452,2018-09-16T19:00:00Z,2018-09-21T19:00:00Z,SR-1219,Jackson Rd,Both Directions,NA,NA,34.8601085,Road Closed,Weather Event,149,Hurricane Florence,SR1219 Jackson Rd. is closed due to high water.  Closures between SR1217 Little Huntley and Rell Austin Rd. SR1221,2018-09-16,5
543453,2018-09-16T18:46:00Z,2018-09-22T17:00:00Z,SR-2157,Crowatan Rd,Both Directions,NC-133,Castle Hayne Rd.,34.33197663,Cleared,Weather Event,149,Hurricane Florence,Reported Downed trees and powerlines along Crowatan Rd. SR-21527,2018-09-16,5.032905092592593
543455,2018-09-16T19:05:00Z,2018-09-21T19:05:00Z,SR-1650,Dennis Rd,Both Directions,NA,NA,35.28199441,Cleared,Weather Event,149,Hurricane Florence,"SR-1650Dennis RdAnsonvilleRoad Closed

Dennis Road is closed due to high water between Pinkston River SR 1627 & 109 N.",2018-09-16,4.093449074074074
543456,2018-09-16T19:03:00Z,2018-09-19T19:03:00Z,NC-87,NA,Both Directions,NC-11,NA,34.37394561,Road Impassable,Weather Event,149,Hurricane Florence,"The road is closed near NC-11, due to flooding.",2018-09-16,3
543457,2018-09-16T19:07:00Z,2018-09-21T19:07:00Z,SR-1418,Ansonville Polkton Rd,Both Directions,NA,NA,35.10116498,Cleared,Weather Event,149,Hurricane Florence,SR1418 Ansonville Polkton road is closed due to flooding.,2018-09-16,1.1546643518518518
543458,2018-09-16T19:05:00Z,2018-09-23T19:05:00Z,NC-903,NA,Both Directions,NA,Pocosin Rd,35.52555604,Road Closed,Weather Event,149,Hurricane Florence,Flooding due to swift creek,2018-09-16,7
543459,2018-09-16T19:06:00Z,2018-09-30T19:06:00Z,SR-2018,Carl Freeman Rd,Both Directions,NA,Fred Hall Road,34.99846104,Cleared,Weather Event,149,Hurricane Florence,The road is impassable due to flooding.,2018-09-16,2.1788425925925923
543460,2018-09-16T19:15:00Z,2018-09-16T20:15:00Z,SR-1352,Measley Rd,Both Directions,NA,NA,35.2422144,Road Impassable,Weather Event,149,Hurricane Florence,Road is closed due to high water from the Hurricane.,2018-09-16,0.041666666666666664
